1,2
1,5
1,6
1,8
2,3
2,15
2,21
2,22
3,14
3,17
3,19
3,20
3,21
3,22
3,23
3,24
4,5
4,6
6,10
7,11
7,16
8,9
10,12
12,13
14,15
14,17
14,18
15,17
16,17
19,20
19,24
20,21
22,23
24,25
26,27
26,28
27,28
29,8
30,8
30,9
31,5
31,9
32,1
33,4
33,5
33,6
34,6
34,7
35,13
36,14
36,15
37,2
38,20
38,21
38,22
39,14
39,17
40,17
40,18
41,11
41,16
41,17
41,19
41,25
42,3
43,23
44,24
44,25
45,27
45,28
44,26
